group,case,num_rows,operation,backend,time_ms,latency_over_ddc,winner,source_operation,source_file,replicates,min_ms,max_ms,cf1,throughput_ops_s
cluster,sorted,100000000,OR,WAH,0.00031,0.32426778242677823,EWAH,OR_op,raw/cluster_r1_sorted_wah.csv;raw/cluster_r2_sorted_wah.csv;raw/cluster_r3_sorted_wah.csv;raw/cluster_r4_sorted_wah.csv;raw/cluster_r5_sorted_wah.csv,5,0.000308,0.000312,1000000.0,3225806.4516129033
cluster,sorted,100000000,OR,EWAH,8.4e-05,0.08786610878661087,EWAH,OR_op,raw/cluster_r1_sorted_ewah.csv;raw/cluster_r2_sorted_ewah.csv;raw/cluster_r3_sorted_ewah.csv;raw/cluster_r4_sorted_ewah.csv;raw/cluster_r5_sorted_ewah.csv,5,8.2e-05,0.000115,1000000.0,11904761.904761905
cluster,sorted,100000000,AND,DDC,0.000696,1.0,EWAH,AND_op,raw/cluster_r1_sorted_ddc.csv;raw/cluster_r2_sorted_ddc.csv;raw/cluster_r3_sorted_ddc.csv;raw/cluster_r4_sorted_ddc.csv;raw/cluster_r5_sorted_ddc.csv,5,0.00069,0.000704,1000000.0,1436781.6091954024
cluster,sorted,100000000,AND,CRoaring,0.493479,709.0215517241379,EWAH,AND_op_conv,raw/cluster_r1_sorted_croaring.csv;raw/cluster_r2_sorted_croaring.csv;raw/cluster_r3_sorted_croaring.csv;raw/cluster_r4_sorted_croaring.csv;raw/cluster_r5_sorted_croaring.csv,5,0.487795,0.496646,1000000.0,2026.428682882149
cluster,sorted,100000000,AND,WAH,0.0003,0.43103448275862066,EWAH,AND_op,raw/cluster_r1_sorted_wah.csv;raw/cluster_r2_sorted_wah.csv;raw/cluster_r3_sorted_wah.csv;raw/cluster_r4_sorted_wah.csv;raw/cluster_r5_sorted_wah.csv,5,0.000299,0.000302,1000000.0,3333333.3333333335
cluster,sorted,100000000,AND,EWAH,8.1e-05,0.1163793103448276,EWAH,AND_op,raw/cluster_r1_sorted_ewah.csv;raw/cluster_r2_sorted_ewah.csv;raw/cluster_r3_sorted_ewah.csv;raw/cluster_r4_sorted_ewah.csv;raw/cluster_r5_sorted_ewah.csv,5,8e-05,8.2e-05,1000000.0,12345679.01234568
cluster,sorted,100000000,NOT,DDC,0.000282,1.0,EWAH,NOT_op,raw/cluster_r1_sorted_ddc.csv;raw/cluster_r2_sorted_ddc.csv;raw/cluster_r3_sorted_ddc.csv;raw/cluster_r4_sorted_ddc.csv;raw/cluster_r5_sorted_ddc.csv,5,0.000262,0.000301,1000000.0,3546099.2907801415
cluster,sorted,100000000,NOT,CRoaring,1.21105,4294.50354609929,EWAH,NOT_op_conv,raw/cluster_r1_sorted_croaring.csv;raw/cluster_r2_sorted_croaring.csv;raw/cluster_r3_sorted_croaring.csv;raw/cluster_r4_sorted_croaring.csv;raw/cluster_r5_sorted_croaring.csv,5,1.04513,1.21717,1000000.0,825.7297386565377
cluster,sorted,100000000,NOT,WAH,0.000137,0.48581560283687936,EWAH,NOT_op,raw/cluster_r1_sorted_wah.csv;raw/cluster_r2_sorted_wah.csv;raw/cluster_r3_sorted_wah.csv;raw/cluster_r4_sorted_wah.csv;raw/cluster_r5_sorted_wah.csv,5,0.000136,0.000138,1000000.0,7299270.072992701
cluster,sorted,100000000,NOT,EWAH,6.7e-05,0.23758865248226949,EWAH,NOT_op,raw/cluster_r1_sorted_ewah.csv;raw/cluster_r2_sorted_ewah.csv;raw/cluster_r3_sorted_ewah.csv;raw/cluster_r4_sorted_ewah.csv;raw/cluster_r5_sorted_ewah.csv,5,6.6e-05,6.9e-05,1000000.0,14925373.134328358
cluster,sorted,100000000,COMP,DDC,0.119908,1.0,EWAH,COMP_op,raw/cluster_r1_sorted_ddc.csv;raw/cluster_r2_sorted_ddc.csv;raw/cluster_r3_sorted_ddc.csv;raw/cluster_r4_sorted_ddc.csv;raw/cluster_r5_sorted_ddc.csv,5,0.118186,0.121006,1000000.0,8339.727124128498
cluster,sorted,100000000,COMP,CRoaring,1.21412,10.125429495946893,EWAH,COMP_op,raw/cluster_r1_sorted_croaring.csv;raw/cluster_r2_sorted_croaring.csv;raw/cluster_r3_sorted_croaring.csv;raw/cluster_r4_sorted_croaring.csv;raw/cluster_r5_sorted_croaring.csv,5,1.05092,1.21978,1000000.0,823.641814647646
cluster,sorted,100000000,COMP,WAH,0.001014,0.008456483303866297,EWAH,COMP_op,raw/cluster_r1_sorted_wah.csv;raw/cluster_r2_sorted_wah.csv;raw/cluster_r3_sorted_wah.csv;raw/cluster_r4_sorted_wah.csv;raw/cluster_r5_sorted_wah.csv,5,0.001003,0.001018,1000000.0,986193.2938856017
cluster,sorted,100000000,COMP,EWAH,0.000263,0.002193348233645795,EWAH,COMP_op,raw/cluster_r1_sorted_ewah.csv;raw/cluster_r2_sorted_ewah.csv;raw/cluster_r3_sorted_ewah.csv;raw/cluster_r4_sorted_ewah.csv;raw/cluster_r5_sorted_ewah.csv,5,0.000259,0.000264,1000000.0,3802281.3688212926
